,Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,sportsbook_spread,sportsbook_total,true_margin,true_total
14,2020,RegularSeason,13,Week 13,12/8/20,8:05 PM ET,Tue,12/8/20 @ 8:05 PM ET,7/26/2021 6:06:07 PM,Final,DAL,17.0,False,BAL,9.0,45.5,17.0,51.0
0,2020,RegularSeason,2,Week 2,9/17/20,8:20 PM ET,Thu,9/17/20 @ 8:20 PM ET,7/26/2021 6:06:07 PM,Final,CIN,30.0,False,CLE,5.5,44.5,5.0,65.0
1,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,NYG,13.0,False,CHI,5.0,42.5,4.0,30.0
2,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,ATL,39.0,False,DAL,3.0,53.5,1.0,79.0
3,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,DET,21.0,False,GB,6.5,50.5,21.0,63.0
4,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,JAX,30.0,False,TEN,7.5,44.5,3.0,63.0
5,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,MIN,11.0,False,IND,3.5,49.0,17.0,39.0
6,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,BUF,31.0,True,MIA,-5.5,42.0,-3.0,59.0
7,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,SF,31.0,True,NYJ,-7.0,41.5,-18.0,44.0
8,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,LAR,37.0,True,PHI,1.5,46.0,-18.0,56.0
9,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,DEN,21.0,False,PIT,6.5,40.5,5.0,47.0
10,2020,RegularSeason,2,Week 2,9/20/20,1:00 PM ET,Sun,9/20/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,CAR,17.0,False,TB,8.0,47.0,14.0,48.0
11,2020,RegularSeason,2,Week 2,9/20/20,4:05 PM ET,Sun,9/20/20 @ 4:05 PM ET,7/26/2021 6:06:07 PM,Final,WAS,15.0,False,ARI,7.0,46.5,15.0,45.0
12,2020,RegularSeason,2,Week 2,9/20/20,4:25 PM ET,Sun,9/20/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,F/OT,KC,23.0,True,LAC,-8.0,47.0,-3.0,43.0
13,2020,RegularSeason,2,Week 2,9/20/20,4:25 PM ET,Sun,9/20/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,BAL,33.0,True,HOU,-7.5,49.5,-17.0,49.0
14,2020,RegularSeason,2,Week 2,9/20/20,8:20 PM ET,Sun,9/20/20 @ 8:20 PM ET,7/26/2021 6:06:07 PM,Final,NE,30.0,False,SEA,4.0,45.0,5.0,65.0
15,2020,RegularSeason,2,Week 2,9/21/20,8:15 PM ET,Mon,9/21/20 @ 8:15 PM ET,7/26/2021 6:06:07 PM,Final,NO,24.0,False,LV,-4.0,48.0,10.0,58.0
0,2020,RegularSeason,14,Week 14,12/10/20,8:20 PM ET,Thu,12/10/20 @ 8:20 PM ET,7/26/2021 6:06:07 PM,Final,NE,3.0,False,LAR,5.0,43.5,21.0,27.0
1,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,HOU,7.0,False,CHI,-0.5,46.0,29.0,43.0
2,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,DAL,30.0,True,CIN,-3.0,43.5,-23.0,37.0
3,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,KC,33.0,True,MIA,-7.5,51.0,-6.0,60.0
4,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,ARI,26.0,True,NYG,-3.0,47.0,-19.0,33.0
5,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,MIN,14.0,False,TB,7.0,52.5,12.0,40.0
6,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,DEN,32.0,True,CAR,4.5,45.5,-5.0,59.0
7,2020,RegularSeason,14,Week 14,12/13/20,1:00 PM ET,Sun,12/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,TEN,31.0,True,JAX,-7.5,52.5,-21.0,41.0
8,2020,RegularSeason,14,Week 14,12/13/20,4:05 PM ET,Sun,12/13/20 @ 4:05 PM ET,7/26/2021 6:06:07 PM,Final,IND,44.0,True,LV,-2.5,52.5,-17.0,71.0
9,2020,RegularSeason,14,Week 14,12/13/20,4:05 PM ET,Sun,12/13/20 @ 4:05 PM ET,7/26/2021 6:06:07 PM,Final,NYJ,3.0,False,SEA,16.0,49.5,37.0,43.0
10,2020,RegularSeason,14,Week 14,12/13/20,4:25 PM ET,Sun,12/13/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,GB,31.0,True,DET,-9.0,55.5,-7.0,55.0
11,2020,RegularSeason,14,Week 14,12/13/20,4:25 PM ET,Sun,12/13/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,NO,21.0,False,PHI,-7.5,42.5,3.0,45.0
12,2020,RegularSeason,14,Week 14,12/13/20,4:25 PM ET,Sun,12/13/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,ATL,17.0,False,LAC,1.0,49.0,3.0,37.0
13,2020,RegularSeason,14,Week 14,12/13/20,4:25 PM ET,Sun,12/13/20 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,WAS,23.0,True,SF,3.0,43.0,-8.0,38.0
14,2020,RegularSeason,14,Week 14,12/13/20,8:20 PM ET,Sun,12/13/20 @ 8:20 PM ET,7/26/2021 6:06:07 PM,Final,PIT,15.0,False,BUF,2.0,48.5,11.0,41.0
15,2020,RegularSeason,14,Week 14,12/14/20,8:15 PM ET,Mon,12/14/20 @ 8:15 PM ET,7/26/2021 6:06:07 PM,Final,BAL,47.0,True,CLE,-3.5,46.0,-5.0,89.0
0,2021,RegularSeason,3,Week 3,9/23/21,8:20 PM ET,Thu,9/23/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,CAR,24.0,True,HOU,-8.5,43.0,-15.0,33.0
1,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,WAS,21.0,False,BUF,7.5,45.5,22.0,64.0
2,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,CHI,6.0,False,CLE,8.0,45.0,20.0,32.0
3,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,BAL,19.0,True,DET,-7.5,50.5,-2.0,36.0
4,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,IND,16.0,False,TEN,4.5,47.0,9.0,41.0
5,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,LAC,30.0,True,KC,7.0,54.0,-6.0,54.0
6,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,NO,28.0,True,NE,3.0,43.5,-15.0,41.0
7,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,ATL,17.0,True,NYG,2.5,47.0,-3.0,31.0
8,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,CIN,24.0,True,PIT,2.5,42.0,-14.0,34.0
9,2021,RegularSeason,3,Week 3,9/26/21,1:00 PM ET,Sun,9/26/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,ARI,31.0,True,JAX,-8.0,51.0,-12.0,50.0
10,2021,RegularSeason,3,Week 3,9/26/21,4:05 PM ET,Sun,9/26/21 @ 4:05 PM ET,6/2/2022 12:18:07 PM,Final,NYJ,0.0,False,DEN,10.0,41.5,26.0,26.0
11,2021,RegularSeason,3,Week 3,9/26/21,4:05 PM ET,Sun,9/26/21 @ 4:05 PM ET,6/2/2022 12:18:07 PM,F/OT,MIA,28.0,False,LV,3.5,45.0,3.0,59.0
12,2021,RegularSeason,3,Week 3,9/26/21,4:25 PM ET,Sun,9/26/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,TB,24.0,False,LAR,-0.5,55.0,10.0,58.0
13,2021,RegularSeason,3,Week 3,9/26/21,4:25 PM ET,Sun,9/26/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,SEA,17.0,False,MIN,-2.0,54.0,13.0,47.0
14,2021,RegularSeason,3,Week 3,9/26/21,8:20 PM ET,Sun,9/26/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,GB,30.0,True,SF,3.5,50.5,-2.0,58.0
15,2021,RegularSeason,3,Week 3,9/27/21,8:15 PM ET,Mon,9/27/21 @ 8:15 PM ET,6/2/2022 12:18:07 PM,Final,PHI,21.0,False,DAL,3.5,51.5,20.0,62.0
0,2021,RegularSeason,4,Week 4,9/30/21,8:20 PM ET,Thu,9/30/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,JAX,21.0,False,CIN,7.0,46.0,3.0,45.0
1,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,WAS,34.0,True,ATL,-2.0,47.5,-4.0,64.0
2,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,HOU,0.0,False,BUF,18.0,47.0,40.0,40.0
3,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,DET,14.0,False,CHI,2.5,41.5,10.0,38.0
4,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,CAR,28.0,False,DAL,4.0,51.5,8.0,64.0
5,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,IND,27.0,True,MIA,3.0,41.5,-10.0,44.0
6,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,CLE,14.0,True,MIN,-0.5,51.5,-7.0,21.0
7,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,F/OT,NYG,27.0,True,NO,7.0,42.5,-6.0,48.0
8,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,F/OT,TEN,24.0,False,NYJ,-5.5,44.5,3.0,51.0
9,2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,KC,42.0,True,PHI,-7.0,53.5,-12.0,72.0
10,2021,RegularSeason,4,Week 4,10/3/21,4:05 PM ET,Sun,10/3/21 @ 4:05 PM ET,6/2/2022 12:10:30 PM,Final,ARI,37.0,True,LAR,3.5,54.0,-17.0,57.0
11,2021,RegularSeason,4,Week 4,10/3/21,4:05 PM ET,Sun,10/3/21 @ 4:05 PM ET,6/2/2022 12:10:30 PM,Final,SEA,28.0,True,SF,2.5,52.0,-7.0,49.0
12,2021,RegularSeason,4,Week 4,10/3/21,4:25 PM ET,Sun,10/3/21 @ 4:25 PM ET,6/2/2022 12:10:30 PM,Final,BAL,23.0,True,DEN,1.0,44.0,-16.0,30.0
13,2021,RegularSeason,4,Week 4,10/3/21,4:25 PM ET,Sun,10/3/21 @ 4:25 PM ET,6/2/2022 12:10:30 PM,Final,PIT,17.0,False,GB,6.0,45.5,10.0,44.0
14,2021,RegularSeason,4,Week 4,10/3/21,8:20 PM ET,Sun,10/3/21 @ 8:20 PM ET,6/2/2022 12:10:30 PM,Final,TB,19.0,True,NE,-6.5,49.5,-2.0,36.0
15,2021,RegularSeason,4,Week 4,10/4/21,8:15 PM ET,Mon,10/4/21 @ 8:15 PM ET,6/2/2022 12:10:30 PM,Final,LV,14.0,False,LAC,3.5,52.0,14.0,42.0
0,2021,RegularSeason,13,Week 13,12/2/21,8:20 PM ET,Thu,12/2/21 @ 8:20 PM ET,6/2/2022 12:18:08 PM,Final,DAL,27.0,True,NO,-6.0,46.0,-10.0,44.0
1,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,TB,30.0,True,ATL,-11.0,50.5,-13.0,47.0
2,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,ARI,33.0,True,CHI,-8.0,43.0,-11.0,55.0
3,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,LAC,41.0,True,CIN,3.0,50.0,-19.0,63.0
4,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,MIN,27.0,False,DET,-7.0,47.0,2.0,56.0
5,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,NYG,9.0,False,MIA,6.5,40.0,11.0,29.0
6,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,PHI,33.0,True,NYJ,-5.5,44.0,-15.0,51.0
7,2021,RegularSeason,13,Week 13,12/5/21,1:00 PM ET,Sun,12/5/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,IND,31.0,True,HOU,-10.0,45.0,-31.0,31.0
8,2021,RegularSeason,13,Week 13,12/5/21,4:05 PM ET,Sun,12/5/21 @ 4:05 PM ET,6/2/2022 12:18:08 PM,Final,WAS,17.0,True,LV,2.0,47.5,-2.0,32.0
9,2021,RegularSeason,13,Week 13,12/5/21,4:05 PM ET,Sun,12/5/21 @ 4:05 PM ET,6/2/2022 12:18:08 PM,Final,JAX,7.0,False,LAR,14.0,48.0,30.0,44.0
10,2021,RegularSeason,13,Week 13,12/5/21,4:25 PM ET,Sun,12/5/21 @ 4:25 PM ET,6/2/2022 12:18:08 PM,Final,BAL,19.0,False,PIT,-4.0,44.0,1.0,39.0
11,2021,RegularSeason,13,Week 13,12/5/21,4:25 PM ET,Sun,12/5/21 @ 4:25 PM ET,6/2/2022 12:18:08 PM,Final,SF,23.0,False,SEA,-2.5,44.5,7.0,53.0
12,2021,RegularSeason,13,Week 13,12/5/21,8:20 PM ET,Sun,12/5/21 @ 8:20 PM ET,6/2/2022 12:18:08 PM,Final,DEN,9.0,False,KC,8.5,46.5,13.0,31.0
13,2021,RegularSeason,13,Week 13,12/6/21,8:15 PM ET,Mon,12/6/21 @ 8:15 PM ET,6/2/2022 12:18:08 PM,Final,NE,14.0,True,BUF,3.0,40.0,-4.0,24.0
0,2021,RegularSeason,1,Week 1,9/9/21,8:20 PM ET,Thu,9/9/21 @ 8:20 PM ET,6/2/2022 12:18:06 PM,Final,DAL,29.0,False,TB,9.0,52.5,2.0,60.0
1,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,PHI,32.0,True,ATL,3.5,48.5,-26.0,38.0
2,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,PIT,23.0,True,BUF,6.5,48.0,-7.0,39.0
3,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,F/OT,MIN,24.0,False,CIN,-3.0,47.5,3.0,51.0
4,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,SF,41.0,True,DET,-9.5,46.0,-8.0,74.0
5,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,ARI,38.0,True,TEN,2.5,54.0,-25.0,51.0
6,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,SEA,28.0,True,IND,-3.0,48.5,-12.0,44.0
7,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,LAC,20.0,True,WAS,2.0,45.5,-4.0,36.0
8,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,NYJ,14.0,False,CAR,4.0,45.0,5.0,33.0
9,2021,RegularSeason,1,Week 1,9/12/21,1:00 PM ET,Sun,9/12/21 @ 1:00 PM ET,6/2/2022 12:18:06 PM,Final,JAX,21.0,False,HOU,-3.5,45.5,16.0,58.0
10,2021,RegularSeason,1,Week 1,9/12/21,4:25 PM ET,Sun,9/12/21 @ 4:25 PM ET,6/2/2022 12:18:06 PM,Final,CLE,29.0,False,KC,5.5,54.5,4.0,62.0
11,2021,RegularSeason,1,Week 1,9/12/21,4:25 PM ET,Sun,9/12/21 @ 4:25 PM ET,6/2/2022 12:18:06 PM,Final,MIA,17.0,True,NE,3.5,43.5,-1.0,33.0
12,2021,RegularSeason,1,Week 1,9/12/21,4:25 PM ET,Sun,9/12/21 @ 4:25 PM ET,6/2/2022 12:18:06 PM,Final,GB,3.0,False,NO,-3.5,49.0,35.0,41.0
13,2021,RegularSeason,1,Week 1,9/12/21,4:25 PM ET,Sun,9/12/21 @ 4:25 PM ET,6/2/2022 12:18:06 PM,Final,DEN,27.0,True,NYG,-2.5,41.5,-14.0,40.0
14,2021,RegularSeason,1,Week 1,9/12/21,8:20 PM ET,Sun,9/12/21 @ 8:20 PM ET,6/2/2022 12:18:06 PM,Final,CHI,14.0,False,LAR,9.0,46.5,20.0,48.0
15,2021,RegularSeason,1,Week 1,9/13/21,8:15 PM ET,Mon,9/13/21 @ 8:15 PM ET,6/2/2022 12:18:06 PM,F/OT,BAL,27.0,False,LV,-3.5,50.0,6.0,60.0
0,2021,RegularSeason,9,Week 9,11/4/21,8:20 PM ET,Thu,11/4/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,NYJ,30.0,False,IND,10.0,45.0,15.0,75.0
1,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,CLE,41.0,True,CIN,2.0,47.5,-25.0,57.0
2,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,DEN,30.0,True,DAL,10.0,50.0,-14.0,46.0
3,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,HOU,9.0,False,MIA,4.0,45.0,8.0,26.0
4,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,ATL,27.0,True,NO,6.5,43.0,-2.0,52.0
5,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,LV,16.0,False,NYG,-3.0,47.0,7.0,39.0
6,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,NE,24.0,True,CAR,-3.5,42.0,-18.0,30.0
7,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,BUF,6.0,False,JAX,-16.0,48.5,3.0,15.0
8,2021,RegularSeason,9,Week 9,11/7/21,1:00 PM ET,Sun,11/7/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,F/OT,MIN,31.0,False,BAL,7.0,51.0,3.0,65.0
9,2021,RegularSeason,9,Week 9,11/7/21,4:05 PM ET,Sun,11/7/21 @ 4:05 PM ET,6/2/2022 12:18:07 PM,Final,LAC,27.0,True,PHI,-0.5,49.5,-3.0,51.0
10,2021,RegularSeason,9,Week 9,11/7/21,4:25 PM ET,Sun,11/7/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,GB,7.0,False,KC,7.0,48.0,6.0,20.0
11,2021,RegularSeason,9,Week 9,11/7/21,4:25 PM ET,Sun,11/7/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,ARI,31.0,True,SF,5.5,44.5,-14.0,48.0
12,2021,RegularSeason,9,Week 9,11/7/21,8:20 PM ET,Sun,11/7/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,TEN,28.0,True,LAR,7.0,53.0,-12.0,44.0
13,2021,RegularSeason,9,Week 9,11/8/21,8:15 PM ET,Mon,11/8/21 @ 8:15 PM ET,6/2/2022 12:18:07 PM,Final,CHI,27.0,False,PIT,7.0,40.0,2.0,56.0
0,2021,RegularSeason,10,Week 10,11/11/21,8:20 PM ET,Thu,11/11/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,BAL,10.0,False,MIA,-8.5,46.0,12.0,32.0
1,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,ATL,3.0,False,DAL,8.0,55.0,40.0,46.0
2,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,NO,21.0,False,TEN,2.5,43.0,2.0,44.0
3,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,JAX,17.0,False,IND,10.0,48.0,6.0,40.0
4,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,CLE,7.0,False,NE,2.5,45.0,38.0,52.0
5,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,BUF,45.0,True,NYJ,-12.5,48.0,-28.0,62.0
6,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,F/OT,DET,16.0,False,PIT,5.5,40.5,0.0,32.0
7,2021,RegularSeason,10,Week 10,11/14/21,1:00 PM ET,Sun,11/14/21 @ 1:00 PM ET,6/2/2022 12:18:07 PM,Final,TB,19.0,False,WAS,-9.5,50.5,10.0,48.0
8,2021,RegularSeason,10,Week 10,11/14/21,4:05 PM ET,Sun,11/14/21 @ 4:05 PM ET,6/2/2022 12:18:07 PM,Final,CAR,34.0,True,ARI,7.0,41.5,-24.0,44.0
9,2021,RegularSeason,10,Week 10,11/14/21,4:05 PM ET,Sun,11/14/21 @ 4:05 PM ET,6/2/2022 12:18:07 PM,Final,MIN,27.0,True,LAC,3.5,53.5,-7.0,47.0
10,2021,RegularSeason,10,Week 10,11/14/21,4:25 PM ET,Sun,11/14/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,PHI,30.0,True,DEN,-0.0,44.5,-17.0,43.0
11,2021,RegularSeason,10,Week 10,11/14/21,4:25 PM ET,Sun,11/14/21 @ 4:25 PM ET,6/2/2022 12:18:07 PM,Final,SEA,0.0,False,GB,3.5,49.0,17.0,17.0
12,2021,RegularSeason,10,Week 10,11/14/21,8:20 PM ET,Sun,11/14/21 @ 8:20 PM ET,6/2/2022 12:18:08 PM,Final,KC,41.0,True,LV,-3.0,53.5,-27.0,55.0
13,2021,RegularSeason,10,Week 10,11/15/21,8:15 PM ET,Mon,11/15/21 @ 8:15 PM ET,6/2/2022 12:18:08 PM,Final,LAR,10.0,False,SF,-3.5,50.5,21.0,41.0
0,2021,RegularSeason,2,Week 2,9/16/21,8:20 PM ET,Thu,9/16/21 @ 8:20 PM ET,7/20/2022 11:37:33 AM,Final,NYG,29.0,False,WAS,4.5,41.5,1.0,59.0
1,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:22:33 AM,Final,CIN,17.0,False,CHI,1.5,44.5,3.0,37.0
2,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:27:26 AM,Final,HOU,21.0,False,CLE,13.5,48.0,10.0,52.0
3,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:30:04 AM,Final,LAR,27.0,True,IND,-4.0,48.5,-3.0,51.0
4,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:20:41 AM,Final,BUF,35.0,True,MIA,-3.5,48.0,-35.0,35.0
5,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:34:22 AM,Final,NE,25.0,True,NYJ,-5.5,43.0,-19.0,31.0
6,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:38:40 AM,Final,SF,17.0,True,PHI,-3.0,49.0,-6.0,28.0
7,2021,RegularSeason,2,Week 2,9/19/21,1:00 PM ET,Sun,9/19/21 @ 1:00 PM ET,7/20/2022 11:31:23 AM,Final,LV,26.0,True,PIT,5.5,46.5,-9.0,43.0
